ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-01	周辺を点検したところ、精留塔塔頂循環配管の流量計導圧管にわずかな滲みを発見した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-01	周辺を点検したところ、精留塔塔頂循環配管の流量計導圧管にわずかな滲みを発見した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-01	周辺を点検したところ、精留塔塔頂循環配管の流量計導圧管にわずかな滲みを発見した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-459-02	当該装置の運転停止操作を開始し、滲み箇所の応急処置を実施し、油臭は消えた。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-02	当該装置の運転停止操作を開始し、滲み箇所の応急処置を実施し、油臭は消えた。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-02	当該装置の運転停止操作を開始し、滲み箇所の応急処置を実施し、油臭は消えた。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-02	当該装置の運転停止操作を開始し、滲み箇所の応急処置を実施し、油臭は消えた。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-459-03	その後、検査後に配管取り替えを実施した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-03	その後、検査後に配管取り替えを実施した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-03	その後、検査後に配管取り替えを実施した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-03	その後、検査後に配管取り替えを実施した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-459-04	発災時の消防への通報はなく、翌営業日の 10月16日 、月曜日、に報告した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-04	発災時の消防への通報はなく、翌営業日の 10月16日 、月曜日、に報告した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-04	発災時の消防への通報はなく、翌営業日の 10月16日 、月曜日、に報告した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-04	発災時の消防への通報はなく、翌営業日の 10月16日 、月曜日、に報告した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-459-05	原因は、流量計導圧管内面にスケールが堆積し、湿性硫化物腐食により、減肉、開口に至ったためと推定される。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-05	原因は、流量計導圧管内面にスケールが堆積し、湿性硫化物腐食により、減肉、開口に至ったためと推定される。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-05	原因は、流量計導圧管内面にスケールが堆積し、湿性硫化物腐食により、減肉、開口に至ったためと推定される。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-05	原因は、流量計導圧管内面にスケールが堆積し、湿性硫化物腐食により、減肉、開口に至ったためと推定される。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-459-06	不具合部周辺と類似環境、滞留部で長期間未検査箇所、について追加検査を行い、減肉箇所、 4箇所 、を確認したため、予防保全のために取り替えを実施した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-06	不具合部周辺と類似環境、滞留部で長期間未検査箇所、について追加検査を行い、減肉箇所、 4箇所 、を確認したため、予防保全のために取り替えを実施した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-06	不具合部周辺と類似環境、滞留部で長期間未検査箇所、について追加検査を行い、減肉箇所、 4箇所 、を確認したため、予防保全のために取り替えを実施した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-06	不具合部周辺と類似環境、滞留部で長期間未検査箇所、について追加検査を行い、減肉箇所、 4箇所 、を確認したため、予防保全のために取り替えを実施した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-459-07	今後は、当該装置以外についても類似箇所の調査を行い、必要な検査を実施予定である。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-459-07	今後は、当該装置以外についても類似箇所の調査を行い、必要な検査を実施予定である。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-459-07	今後は、当該装置以外についても類似箇所の調査を行い、必要な検査を実施予定である。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-459-07	今後は、当該装置以外についても類似箇所の調査を行い、必要な検査を実施予定である。
ja-JP-Wavenet-A_Iphone6Plus-HCP-400-2019-318-00	事故当時R-2については通常運転中であった。2019年8月1日7時50分頃6号ユニット機C系統が低圧異常にて停止。同日メーカーの調査により圧縮機付近からの漏えいを確認。
ja-JP-Wavenet-B_Iphone6Plus-HCP-400-2019-318-00	事故当時R-2については通常運転中であった。2019年8月1日7時50分頃6号ユニット機C系統が低圧異常にて停止。同日メーカーの調査により圧縮機付近からの漏えいを確認。
ja-JP-Wavenet-C_Iphone6Plus-HCP-400-2019-318-00	事故当時R-2については通常運転中であった。2019年8月1日7時50分頃6号ユニット機C系統が低圧異常にて停止。同日メーカーの調査により圧縮機付近からの漏えいを確認。
ja-JP-Wavenet-D_Iphone6Plus-HCP-400-2019-318-00	事故当時R-2については通常運転中であった。2019年8月1日7時50分頃6号ユニット機C系統が低圧異常にて停止。同日メーカーの調査により圧縮機付近からの漏えいを確認。
ja-JP-Wavenet-A_Iphone6Plus-HCP-400-2019-318-01	8月7日11時頃1号ユニット機B系統が低圧異常にて停止。翌8月8日のメーカーの調査により圧縮機付近からの漏えいを確認。両機共異常停止後は停止。
ja-JP-Wavenet-B_Iphone6Plus-HCP-400-2019-318-01	8月7日11時頃1号ユニット機B系統が低圧異常にて停止。翌8月8日のメーカーの調査により圧縮機付近からの漏えいを確認。両機共異常停止後は停止。
ja-JP-Wavenet-C_Iphone6Plus-HCP-400-2019-318-01	8月7日11時頃1号ユニット機B系統が低圧異常にて停止。翌8月8日のメーカーの調査により圧縮機付近からの漏えいを確認。両機共異常停止後は停止。
ja-JP-Wavenet-D_Iphone6Plus-HCP-400-2019-318-01	8月7日11時頃1号ユニット機B系統が低圧異常にて停止。翌8月8日のメーカーの調査により圧縮機付近からの漏えいを確認。両機共異常停止後は停止。
ja-JP-Wavenet-A_Iphone6Plus-HCP-400-2019-318-02	冷媒ガス、R410A、の漏えい量、推定、は17.2kgである。周囲への影響はなし。
ja-JP-Wavenet-B_Iphone6Plus-HCP-400-2019-318-02	冷媒ガス、R410A、の漏えい量、推定、は17.2kgである。周囲への影響はなし。
ja-JP-Wavenet-C_Iphone6Plus-HCP-400-2019-318-02	冷媒ガス、R410A、の漏えい量、推定、は17.2kgである。周囲への影響はなし。
ja-JP-Wavenet-D_Iphone6Plus-HCP-400-2019-318-02	冷媒ガス、R410A、の漏えい量、推定、は17.2kgである。周囲への影響はなし。
ja-JP-Wavenet-A_Iphone6Plus-HCP-400-2019-318-03	2019年4-5月に実施したメーカーの定期点検の際には漏えい等の異常は認められなかったが、起動時の振動等経年劣化により圧縮機より漏えいしたと推定される。
ja-JP-Wavenet-B_Iphone6Plus-HCP-400-2019-318-03	2019年4-5月に実施したメーカーの定期点検の際には漏えい等の異常は認められなかったが、起動時の振動等経年劣化により圧縮機より漏えいしたと推定される。
ja-JP-Wavenet-C_Iphone6Plus-HCP-400-2019-318-03	2019年4-5月に実施したメーカーの定期点検の際には漏えい等の異常は認められなかったが、起動時の振動等経年劣化により圧縮機より漏えいしたと推定される。
ja-JP-Wavenet-D_Iphone6Plus-HCP-400-2019-318-03	2019年4-5月に実施したメーカーの定期点検の際には漏えい等の異常は認められなかったが、起動時の振動等経年劣化により圧縮機より漏えいしたと推定される。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-00	通常運転中、定常の現場パトロールに HE-1723 の入口配管が結露していることに気付いた、周囲を点検したところ入口配管から取出している当該ノズルの弁取付溶接線、下側、に 10mm 程度の白い球が付着していることに気が付いた。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-00	通常運転中、定常の現場パトロールに HE-1723 の入口配管が結露していることに気付いた、周囲を点検したところ入口配管から取出している当該ノズルの弁取付溶接線、下側、に 10mm 程度の白い球が付着していることに気が付いた。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-00	通常運転中、定常の現場パトロールに HE-1723 の入口配管が結露していることに気付いた、周囲を点検したところ入口配管から取出している当該ノズルの弁取付溶接線、下側、に 10mm 程度の白い球が付着していることに気が付いた。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-00	通常運転中、定常の現場パトロールに HE-1723 の入口配管が結露していることに気付いた、周囲を点検したところ入口配管から取出している当該ノズルの弁取付溶接線、下側、に 10mm 程度の白い球が付着していることに気が付いた。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-01	注視したところ、そこからわずかに陽炎のような漏れを視認した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-01	注視したところ、そこからわずかに陽炎のような漏れを視認した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-01	注視したところ、そこからわずかに陽炎のような漏れを視認した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-01	注視したところ、そこからわずかに陽炎のような漏れを視認した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-02	臭気は感じなかった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-02	臭気は感じなかった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-02	臭気は感じなかった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-02	臭気は感じなかった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-03	HE-1723 入口弁出口弁を閉止し孤立脱圧を実施したことで漏れは止まった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-03	HE-1723 入口弁出口弁を閉止し孤立脱圧を実施したことで漏れは止まった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-03	HE-1723 入口弁出口弁を閉止し孤立脱圧を実施したことで漏れは止まった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-03	HE-1723 入口弁出口弁を閉止し孤立脱圧を実施したことで漏れは止まった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-04	周囲の定置式ガス検知器の作動はなく指示値も LEL0% であった、落圧完了後、目視によりノズルとの弁の溶接線際の開口部と思われる箇所に塗装の剥がれが確認できた。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-04	周囲の定置式ガス検知器の作動はなく指示値も LEL0% であった、落圧完了後、目視によりノズルとの弁の溶接線際の開口部と思われる箇所に塗装の剥がれが確認できた。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-04	周囲の定置式ガス検知器の作動はなく指示値も LEL0% であった、落圧完了後、目視によりノズルとの弁の溶接線際の開口部と思われる箇所に塗装の剥がれが確認できた。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-04	周囲の定置式ガス検知器の作動はなく指示値も LEL0% であった、落圧完了後、目視によりノズルとの弁の溶接線際の開口部と思われる箇所に塗装の剥がれが確認できた。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-05	損傷個所は、 3/4B 配管とバルブの隅肉溶接部際でネジ谷部からの割れであった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-05	損傷個所は、 3/4B 配管とバルブの隅肉溶接部際でネジ谷部からの割れであった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-05	損傷個所は、 3/4B 配管とバルブの隅肉溶接部際でネジ谷部からの割れであった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-05	損傷個所は、 3/4B 配管とバルブの隅肉溶接部際でネジ谷部からの割れであった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-06	漏れ箇所はバルブの下側の割れ部だが、バルブ上側も割れが検出された。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-06	漏れ箇所はバルブの下側の割れ部だが、バルブ上側も割れが検出された。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-06	漏れ箇所はバルブの下側の割れ部だが、バルブ上側も割れが検出された。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-06	漏れ箇所はバルブの下側の割れ部だが、バルブ上側も割れが検出された。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-07	バルブは閉止されていたため、バルブ上側の割れからのガス漏れはなかった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-07	バルブは閉止されていたため、バルブ上側の割れからのガス漏れはなかった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-07	バルブは閉止されていたため、バルブ上側の割れからのガス漏れはなかった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-07	バルブは閉止されていたため、バルブ上側の割れからのガス漏れはなかった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-08	バルブ下側の割れの形状は外面側 35mm 、内面側 10mm であった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-08	バルブ下側の割れの形状は外面側 35mm 、内面側 10mm であった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-08	バルブ下側の割れの形状は外面側 35mm 、内面側 10mm であった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-08	バルブ下側の割れの形状は外面側 35mm 、内面側 10mm であった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-09	内面側観察の結果、腐食が無いため外面から割れが進行したものと判断できる。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-09	内面側観察の結果、腐食が無いため外面から割れが進行したものと判断できる。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-09	内面側観察の結果、腐食が無いため外面から割れが進行したものと判断できる。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-09	内面側観察の結果、腐食が無いため外面から割れが進行したものと判断できる。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-10	当該 3/4B 配管をサポートしている位置が割れ部位から遠く、 6B 母管から 3/4B 配管への取出し部分が支点になり配管が揺れ易い形状であった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-10	当該 3/4B 配管をサポートしている位置が割れ部位から遠く、 6B 母管から 3/4B 配管への取出し部分が支点になり配管が揺れ易い形状であった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-10	当該 3/4B 配管をサポートしている位置が割れ部位から遠く、 6B 母管から 3/4B 配管への取出し部分が支点になり配管が揺れ易い形状であった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-10	当該 3/4B 配管をサポートしている位置が割れ部位から遠く、 6B 母管から 3/4B 配管への取出し部分が支点になり配管が揺れ易い形状であった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-540-11	コンプレッサーからの振動が当該部に作用し、繰り返し応力が集中するネジ部を起点に割れたものと推定。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-540-11	コンプレッサーからの振動が当該部に作用し、繰り返し応力が集中するネジ部を起点に割れたものと推定。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-540-11	コンプレッサーからの振動が当該部に作用し、繰り返し応力が集中するネジ部を起点に割れたものと推定。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-540-11	コンプレッサーからの振動が当該部に作用し、繰り返し応力が集中するネジ部を起点に割れたものと推定。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-534-00	ターボ冷凍機を停止中、配管の凍結防止のため、外気温が低いと凍結防止のため自動で冷水ポンプが稼働するようになっている、 5°C 以下で起動。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-534-00	ターボ冷凍機を停止中、配管の凍結防止のため、外気温が低いと凍結防止のため自動で冷水ポンプが稼働するようになっている、 5°C 以下で起動。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-534-00	ターボ冷凍機を停止中、配管の凍結防止のため、外気温が低いと凍結防止のため自動で冷水ポンプが稼働するようになっている、 5°C 以下で起動。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-534-00	ターボ冷凍機を停止中、配管の凍結防止のため、外気温が低いと凍結防止のため自動で冷水ポンプが稼働するようになっている、 5°C 以下で起動。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-534-01	12月27日 に稼働するまで、約 1.5日 、冷水ポンプが稼働しており、冷水は 58°C まで温められた状態であった。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-534-01	12月27日 に稼働するまで、約 1.5日 、冷水ポンプが稼働しており、冷水は 58°C まで温められた状態であった。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-534-01	12月27日 に稼働するまで、約 1.5日 、冷水ポンプが稼働しており、冷水は 58°C まで温められた状態であった。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-534-01	12月27日 に稼働するまで、約 1.5日 、冷水ポンプが稼働しており、冷水は 58°C まで温められた状態であった。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-534-02	その状態で、 12月27日 12時 にターボ冷凍機を運転した際、冷水、 58°C 、の温度が冷凍機内の冷媒ガスに伝わり、冷媒ガスが昇温、配管の圧力が上昇したため、安全弁作動し、冷媒が噴出、漏えい、した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-534-02	その状態で、 12月27日 12時 にターボ冷凍機を運転した際、冷水、 58°C 、の温度が冷凍機内の冷媒ガスに伝わり、冷媒ガスが昇温、配管の圧力が上昇したため、安全弁作動し、冷媒が噴出、漏えい、した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-534-02	その状態で、 12月27日 12時 にターボ冷凍機を運転した際、冷水、 58°C 、の温度が冷凍機内の冷媒ガスに伝わり、冷媒ガスが昇温、配管の圧力が上昇したため、安全弁作動し、冷媒が噴出、漏えい、した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-534-02	その状態で、 12月27日 12時 にターボ冷凍機を運転した際、冷水、 58°C 、の温度が冷凍機内の冷媒ガスに伝わり、冷媒ガスが昇温、配管の圧力が上昇したため、安全弁作動し、冷媒が噴出、漏えい、した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-00	3時25分 からプライマリーポンプ、 P-1710 、の冷却を開始し、 10時5分 運転スタート。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-00	3時25分 からプライマリーポンプ、 P-1710 、の冷却を開始し、 10時5分 運転スタート。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-00	3時25分 からプライマリーポンプ、 P-1710 、の冷却を開始し、 10時5分 運転スタート。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-00	3時25分 からプライマリーポンプ、 P-1710 、の冷却を開始し、 10時5分 運転スタート。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-01	以降、ポンプの運転状況をチェックしながらリアクター運転開始の準備を行っていた。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-01	以降、ポンプの運転状況をチェックしながらリアクター運転開始の準備を行っていた。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-01	以降、ポンプの運転状況をチェックしながらリアクター運転開始の準備を行っていた。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-01	以降、ポンプの運転状況をチェックしながらリアクター運転開始の準備を行っていた。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-02	21時28分 、運転員が施設パトロール中にプライマリーポンプのメカニカルシール クーリング 用ラインの本体付け根部分から冷気を確認したため、設備を停止した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-02	21時28分 、運転員が施設パトロール中にプライマリーポンプのメカニカルシール クーリング 用ラインの本体付け根部分から冷気を確認したため、設備を停止した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-02	21時28分 、運転員が施設パトロール中にプライマリーポンプのメカニカルシール クーリング 用ラインの本体付け根部分から冷気を確認したため、設備を停止した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-02	21時28分 、運転員が施設パトロール中にプライマリーポンプのメカニカルシール クーリング 用ラインの本体付け根部分から冷気を確認したため、設備を停止した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-03	運転吐出圧力 12.4MPa 、運転温度 -20°C 。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-03	運転吐出圧力 12.4MPa 、運転温度 -20°C 。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-03	運転吐出圧力 12.4MPa 、運転温度 -20°C 。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-03	運転吐出圧力 12.4MPa 、運転温度 -20°C 。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-04	ガス検発報無し。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-04	ガス検発報無し。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-04	ガス検発報無し。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-04	ガス検発報無し。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-05	LEL 0% 。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-05	LEL 0% 。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-05	LEL 0% 。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-05	LEL 0% 。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-06	プライマリーポンプを孤立化、脱圧したのち、窒素加圧して漏えい箇所の調査を行ったところ、メカニカルシール クーリング 用ラインの本体付け根部分の溶接部から漏えいしたものと判明した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-06	プライマリーポンプを孤立化、脱圧したのち、窒素加圧して漏えい箇所の調査を行ったところ、メカニカルシール クーリング 用ラインの本体付け根部分の溶接部から漏えいしたものと判明した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-06	プライマリーポンプを孤立化、脱圧したのち、窒素加圧して漏えい箇所の調査を行ったところ、メカニカルシール クーリング 用ラインの本体付け根部分の溶接部から漏えいしたものと判明した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-06	プライマリーポンプを孤立化、脱圧したのち、窒素加圧して漏えい箇所の調査を行ったところ、メカニカルシール クーリング 用ラインの本体付け根部分の溶接部から漏えいしたものと判明した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-54-07	調査中。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-54-07	調査中。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-54-07	調査中。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-54-07	調査中。
ja-JP-Wavenet-A_Iphone6Plus-HCP-400-2011-468-00	メカニカルシールからのガス漏えい検知用のガスディテクターにより漏えいを感知し、調査の結果、当該ポンプのメカニカルシールからの漏えいを発見した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-400-2011-468-00	メカニカルシールからのガス漏えい検知用のガスディテクターにより漏えいを感知し、調査の結果、当該ポンプのメカニカルシールからの漏えいを発見した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-400-2011-468-00	メカニカルシールからのガス漏えい検知用のガスディテクターにより漏えいを感知し、調査の結果、当該ポンプのメカニカルシールからの漏えいを発見した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-400-2011-468-00	メカニカルシールからのガス漏えい検知用のガスディテクターにより漏えいを感知し、調査の結果、当該ポンプのメカニカルシールからの漏えいを発見した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-400-2011-468-01	該当ポンプをブロックして縁切りし、漏えいを停止させた。原因は、メカニカルシール管理不良と推定される。
ja-JP-Wavenet-B_Iphone6Plus-HCP-400-2011-468-01	該当ポンプをブロックして縁切りし、漏えいを停止させた。原因は、メカニカルシール管理不良と推定される。
ja-JP-Wavenet-C_Iphone6Plus-HCP-400-2011-468-01	該当ポンプをブロックして縁切りし、漏えいを停止させた。原因は、メカニカルシール管理不良と推定される。
ja-JP-Wavenet-D_Iphone6Plus-HCP-400-2011-468-01	該当ポンプをブロックして縁切りし、漏えいを停止させた。原因は、メカニカルシール管理不良と推定される。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-542-00	3時47分 、所内のガス検知器が発報し、運転員が現場確認を実施したところ、 5時20分 にエフルエント凝縮器入口配管から配管内容物、灯油、水素及び水の混合物、がガス状に漏えいしているのを発見したため、 5時25分 に関係部署に連絡し、 5時30分 に装置の運転停止操作を開始した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-542-00	3時47分 、所内のガス検知器が発報し、運転員が現場確認を実施したところ、 5時20分 にエフルエント凝縮器入口配管から配管内容物、灯油、水素及び水の混合物、がガス状に漏えいしているのを発見したため、 5時25分 に関係部署に連絡し、 5時30分 に装置の運転停止操作を開始した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-542-00	3時47分 、所内のガス検知器が発報し、運転員が現場確認を実施したところ、 5時20分 にエフルエント凝縮器入口配管から配管内容物、灯油、水素及び水の混合物、がガス状に漏えいしているのを発見したため、 5時25分 に関係部署に連絡し、 5時30分 に装置の運転停止操作を開始した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-542-00	3時47分 、所内のガス検知器が発報し、運転員が現場確認を実施したところ、 5時20分 にエフルエント凝縮器入口配管から配管内容物、灯油、水素及び水の混合物、がガス状に漏えいしているのを発見したため、 5時25分 に関係部署に連絡し、 5時30分 に装置の運転停止操作を開始した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-542-01	6時30分 に装置の降圧が完了し、 7時8分 に漏えい停止を確認した。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-542-01	6時30分 に装置の降圧が完了し、 7時8分 に漏えい停止を確認した。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-542-01	6時30分 に装置の降圧が完了し、 7時8分 に漏えい停止を確認した。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-542-01	6時30分 に装置の降圧が完了し、 7時8分 に漏えい停止を確認した。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-542-02	事故のあった配管、以下、事故配管、の流体は、蒸留後の灯油、水素及び水の混合物であり、このうち水については、配管内に硫化物等の腐食性物質の堆積を防ぐため、上部のノズルから連続的に注入しているものである。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-542-02	事故のあった配管、以下、事故配管、の流体は、蒸留後の灯油、水素及び水の混合物であり、このうち水については、配管内に硫化物等の腐食性物質の堆積を防ぐため、上部のノズルから連続的に注入しているものである。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-542-02	事故のあった配管、以下、事故配管、の流体は、蒸留後の灯油、水素及び水の混合物であり、このうち水については、配管内に硫化物等の腐食性物質の堆積を防ぐため、上部のノズルから連続的に注入しているものである。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-542-02	事故のあった配管、以下、事故配管、の流体は、蒸留後の灯油、水素及び水の混合物であり、このうち水については、配管内に硫化物等の腐食性物質の堆積を防ぐため、上部のノズルから連続的に注入しているものである。
ja-JP-Wavenet-A_Iphone6Plus-HCP-600-D-542-03	漏えい箇所は、当該水注入部のわずかに下流側、ほぼ直下、に確認された直径 0.5mm の穴 3箇所 であると特定された。
ja-JP-Wavenet-B_Iphone6Plus-HCP-600-D-542-03	漏えい箇所は、当該水注入部のわずかに下流側、ほぼ直下、に確認された直径 0.5mm の穴 3箇所 であると特定された。
ja-JP-Wavenet-C_Iphone6Plus-HCP-600-D-542-03	漏えい箇所は、当該水注入部のわずかに下流側、ほぼ直下、に確認された直径 0.5mm の穴 3箇所 であると特定された。
ja-JP-Wavenet-D_Iphone6Plus-HCP-600-D-542-03	漏えい箇所は、当該水注入部のわずかに下流側、ほぼ直下、に確認された直径 0.5mm の穴 3箇所 であると特定された。
